Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
39.0,No,Travel_Rarely,Sales,4,4,Life Sciences,1,182,4,Female,2,2,Sales Executive,3.0,Married,5902.0,4.0,Y,No,14,3,3,80,1,17.0,1,4,15,11,5,9
25.0,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,183,1,Male,2,2,Sales Executive,3.0,Married,,2.0,Y,No,18,3,4,80,0,6.0,3,3,2,2,2,2
30.0,No,Travel_Rarely,Human Resources,9,3,Human Resources,1,184,3,Male,3,2,Human Resources,4.0,Married,6347.0,0.0,Y,Yes,19,3,4,80,0,12.0,2,1,11,9,4,7
32.0,Yes,Travel_Rarely,Research & Development,9,3,Medical,1,190,1,Female,3,1,Laboratory Technician,1.0,Single,4200.0,7.0,Y,No,22,4,1,80,0,10.0,2,4,5,4,0,4
,No,Travel_Rarely,Research & Development,29,3,Medical,1,192,3,Male,3,1,Research Scientist,4.0,Single,3452.0,5.0,Y,No,13,3,2,80,0,10.0,2,2,6,5,0,3
38.0,No,Travel_Rarely,Research & Development,3,5,Technical Degree,1,193,4,Female,3,2,Research Scientist,3.0,Single,4317.0,3.0,Y,Yes,20,4,2,80,0,19.0,2,3,3,2,2,2
30.0,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,194,1,Female,3,1,Research Scientist,,Single,2632.0,1.0,Y,No,14,3,3,80,0,5.0,4,2,5,4,0,4
32.0,No,Travel_Frequently,Research & Development,9,2,Medical,1,195,4,Male,1,2,Sales Executive,4.0,Divorced,,0.0,Y,No,17,3,4,80,3,9.0,2,4,8,7,0,7
30.0,No,Travel_Rarely,Research & Development,5,3,Technical Degree,1,197,4,Female,3,1,Research Scientist,,Divorced,3204.0,5.0,Y,No,14,3,4,80,1,8.0,3,3,3,2,2,2
30.0,No,Travel_Rarely,Research & Development,2,1,Medical,1,198,2,Male,2,1,Laboratory Technician,4.0,Single,2720.0,0.0,Y,No,13,3,4,80,0,6.0,3,3,5,3,1,2
41.0,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,199,4,Male,2,4,Manager,1.0,Divorced,17181.0,4.0,Y,No,13,3,2,80,1,21.0,2,2,7,6,7,7
41.0,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,200,3,Male,3,1,Laboratory Technician,1.0,Married,2238.0,2.0,Y,No,21,4,4,80,1,7.0,2,3,5,0,1,4
19.0,No,Travel_Rarely,Research & Development,3,1,Medical,1,201,2,Female,3,1,Laboratory Technician,2.0,Single,1483.0,1.0,Y,No,14,3,4,80,0,1.0,3,3,1,0,0,0
40.0,No,Travel_Frequently,Research & Development,26,3,Medical,1,202,2,Female,3,2,Research Scientist,2.0,Divorced,5605.0,1.0,Y,No,11,3,1,80,1,20.0,2,3,20,7,2,13
35.0,No,Travel_Rarely,Sales,1,5,Marketing,1,204,3,Male,3,3,Sales Executive,3.0,Married,7295.0,1.0,Y,No,13,3,1,80,2,10.0,3,3,10,8,0,6
53.0,No,Travel_Rarely,Sales,6,2,Marketing,1,205,2,Male,3,2,Sales Representative,3.0,Married,2306.0,2.0,Y,Yes,20,4,4,80,1,13.0,3,1,7,7,4,5
45.0,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,206,2,Male,3,2,Laboratory Technician,2.0,Divorced,2348.0,8.0,Y,No,18,3,3,80,1,20.0,2,1,17,9,0,15
32.0,No,Travel_Frequently,Sales,8,3,Marketing,1,207,2,Female,3,3,Sales Executive,4.0,Single,8998.0,1.0,Y,No,14,3,4,80,0,9.0,2,3,9,8,3,7
29.0,No,Non-Travel,Research & Development,1,1,Technical Degree,1,208,4,Male,3,2,Manufacturing Director,3.0,Married,4319.0,1.0,Y,No,13,3,1,80,1,10.0,1,3,10,7,0,9
51.0,No,Travel_Rarely,Research & Development,7,4,Medical,1,211,2,Male,2,2,Manufacturing Director,3.0,Married,6132.0,2.0,Y,No,17,3,3,80,0,10.0,2,3,1,0,0,0
58.0,No,Travel_Rarely,Research & Development,9,3,Medical,1,214,2,Female,2,1,Research Scientist,,Married,3346.0,4.0,Y,Yes,20,4,2,80,1,9.0,3,2,1,0,0,0
40.0,No,Travel_Rarely,Sales,4,4,Marketing,1,215,3,Male,2,3,Sales Executive,4.0,Married,10855.0,7.0,Y,No,11,3,1,80,1,15.0,2,2,12,11,2,11
34.0,No,Travel_Frequently,Sales,2,4,Marketing,1,216,3,Female,3,1,Sales Representative,3.0,Married,2231.0,6.0,Y,No,18,3,4,80,1,6.0,3,3,4,3,1,2
22.0,No,Travel_Rarely,Research & Development,19,1,Medical,1,217,3,Male,3,1,Research Scientist,4.0,Married,2323.0,1.0,Y,No,24,4,1,80,2,2.0,6,3,2,2,2,2
27.0,No,Non-Travel,Research & Development,9,3,Medical,1,218,4,Male,3,1,Research Scientist,2.0,Divorced,2024.0,6.0,Y,No,18,3,4,80,1,6.0,1,1,2,2,2,2
28.0,No,Travel_Rarely,Research & Development,21,3,Medical,1,221,3,Male,3,1,Research Scientist,4.0,Married,2713.0,1.0,Y,No,11,3,3,80,1,10.0,2,1,5,2,0,2
57.0,No,Travel_Rarely,Research & Development,24,2,Life Sciences,1,223,3,Male,4,3,Healthcare Representative,4.0,Divorced,9439.0,3.0,Y,Yes,16,3,2,80,1,12.0,2,1,5,3,1,4
27.0,No,Non-Travel,Research & Development,3,3,Medical,1,224,3,Male,2,1,Research Scientist,3.0,Divorced,2566.0,1.0,Y,Yes,15,3,4,80,1,1.0,2,2,1,1,0,1
50.0,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,226,3,Female,3,5,Manager,2.0,Single,19926.0,3.0,Y,No,15,3,2,80,0,21.0,5,3,5,4,4,4
41.0,No,Travel_Rarely,Research & Development,14,3,Life Sciences,1,227,1,Male,3,1,Research Scientist,3.0,Divorced,2451.0,4.0,Y,No,12,3,1,80,1,13.0,2,3,9,8,1,8
30.0,No,Travel_Rarely,Sales,5,3,Life Sciences,1,228,2,Female,3,3,Sales Executive,4.0,Married,9419.0,,Y,No,12,3,3,80,1,12.0,2,3,10,9,7,4
,No,Travel_Rarely,Sales,1,4,Life Sciences,1,230,1,Female,2,2,Sales Executive,4.0,Single,8686.0,4.0,Y,No,22,4,3,80,0,12.0,2,4,8,3,0,7
32.0,No,Travel_Rarely,Research & Development,6,5,Life Sciences,1,231,3,Male,3,1,Research Scientist,3.0,Single,3038.0,3.0,Y,No,20,4,1,80,0,8.0,2,3,5,4,1,4
27.0,No,Travel_Rarely,Research & Development,17,3,Technical Degree,1,233,3,Male,3,1,Research Scientist,2.0,Married,3058.0,0.0,Y,Yes,16,3,4,80,1,6.0,3,2,5,2,1,1
19.0,Yes,Travel_Rarely,Sales,1,1,Technical Degree,1,235,3,Female,1,1,Sales Executive,,Single,2325.0,,Y,No,21,4,1,80,0,1.0,5,4,0,0,0,0
36.0,No,Travel_Frequently,Research & Development,3,2,Medical,1,238,4,Male,3,1,Laboratory Technician,2.0,Single,2088.0,4.0,Y,No,12,3,3,80,0,13.0,3,2,8,7,7,2
30.0,No,Non-Travel,Research & Development,9,3,Medical,1,239,3,Male,3,2,Laboratory Technician,1.0,Divorced,3072.0,1.0,Y,No,11,3,3,80,2,12.0,4,3,12,9,6,10
45.0,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,240,3,Female,3,2,Sales Executive,1.0,Divorced,4936.0,4.0,Y,Yes,11,3,1,80,1,9.0,3,4,5,4,0,3
56.0,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,241,3,Female,3,1,Research Scientist,1.0,Divorced,4257.0,4.0,Y,Yes,18,3,3,80,1,19.0,3,3,2,2,2,2
33.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,242,3,Male,3,1,Research Scientist,4.0,Single,4936.0,0.0,Y,No,14,3,1,80,0,4.0,2,4,3,1,0,2
19.0,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,243,2,Male,2,1,Sales Executive,4.0,Single,1102.0,,Y,No,22,4,3,80,0,1.0,3,2,1,0,1,0
46.0,No,Travel_Rarely,Research & Development,1,2,Marketing,1,244,2,Female,3,3,Sales Executive,1.0,Divorced,4936.0,1.0,Y,No,25,4,3,80,3,24.0,2,3,24,13,15,7
38.0,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,245,3,Female,3,1,Laboratory Technician,4.0,Single,2288.0,1.0,Y,No,12,3,3,80,0,2.0,3,3,2,2,2,1
31.0,No,Travel_Rarely,Research & Development,12,1,Medical,1,246,3,Female,3,1,Research Scientist,4.0,Married,3929.0,8.0,Y,Yes,23,4,3,80,1,7.0,0,3,4,2,0,2
34.0,No,Travel_Rarely,Research & Development,27,2,Medical,1,247,4,Female,3,1,Research Scientist,2.0,Single,2311.0,2.0,Y,No,15,3,4,80,0,9.0,3,3,3,2,1,2
41.0,Yes,Travel_Rarely,Sales,20,2,Marketing,1,248,2,Female,3,1,Sales Representative,2.0,Single,3140.0,1.0,Y,Yes,22,4,4,80,0,4.0,5,2,4,3,0,2
50.0,No,Travel_Rarely,Research & Development,1,3,Medical,1,249,3,Male,2,1,Laboratory Technician,3.0,Married,3690.0,2.0,Y,No,15,3,4,80,1,5.0,2,2,3,2,0,2
,No,Travel_Rarely,Research & Development,13,2,Medical,1,250,4,Female,4,2,Manufacturing Director,1.0,Divorced,4450.0,1.0,Y,No,11,3,3,80,2,5.0,3,3,4,2,1,3
33.0,No,Travel_Rarely,Research & Development,14,3,Medical,1,252,4,Female,3,1,Research Scientist,3.0,Married,2756.0,1.0,Y,No,13,3,4,80,1,8.0,5,3,8,7,1,6
40.0,No,Travel_Rarely,Research & Development,4,1,Medical,1,253,4,Female,3,5,Manager,3.0,Married,19033.0,1.0,Y,No,14,3,2,80,1,21.0,2,3,20,8,9,9
55.0,No,Travel_Rarely,Research & Development,14,4,Medical,1,254,3,Male,4,5,Research Director,2.0,Single,18722.0,8.0,Y,No,11,3,4,80,0,36.0,3,3,24,15,2,15
34.0,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,256,4,Male,2,2,Manufacturing Director,3.0,Married,9547.0,1.0,Y,No,17,3,3,80,0,10.0,2,2,10,9,1,9
51.0,No,Travel_Rarely,Research & Development,3,3,Medical,1,258,4,Female,3,4,Healthcare Representative,2.0,Single,13734.0,3.0,Y,No,18,3,3,80,0,10.0,6,3,7,7,1,0
52.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,259,3,Male,2,5,Manager,3.0,Married,19999.0,0.0,Y,No,14,3,1,80,1,34.0,5,3,33,18,11,9
27.0,No,Travel_Rarely,Research & Development,9,3,Medical,1,260,4,Female,3,1,Research Scientist,2.0,Single,2279.0,1.0,Y,No,16,3,4,80,0,7.0,2,2,7,7,0,3
,Yes,Travel_Rarely,Research & Development,23,2,Life Sciences,1,261,2,Male,2,2,Manufacturing Director,3.0,Married,,3.0,Y,Yes,13,3,1,80,0,8.0,1,3,1,0,0,1
43.0,No,Non-Travel,Research & Development,7,3,Medical,1,262,4,Male,4,1,Research Scientist,4.0,Divorced,2089.0,4.0,Y,No,14,3,4,80,3,7.0,3,4,5,4,2,2
45.0,No,Non-Travel,Research & Development,2,2,Medical,1,264,1,Male,2,4,Manager,4.0,Married,4936.0,9.0,Y,No,23,4,4,80,1,22.0,1,3,20,8,11,8
37.0,No,Travel_Rarely,Research & Development,21,3,Life Sciences,1,267,2,Male,4,1,Sales Executive,,Married,3564.0,,Y,Yes,12,3,1,80,1,8.0,3,2,8,7,1,7
35.0,No,Travel_Frequently,Research & Development,2,3,Medical,1,269,2,Female,3,2,Laboratory Technician,2.0,Single,4425.0,5.0,Y,No,11,3,4,80,0,10.0,5,3,6,2,1,2
42.0,No,Non-Travel,Research & Development,21,2,Medical,1,270,3,Female,3,2,Manufacturing Director,3.0,Divorced,5265.0,2.0,Y,No,16,3,2,80,1,11.0,5,3,5,3,0,2
38.0,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,271,4,Male,3,2,Manufacturing Director,3.0,Married,6553.0,9.0,Y,No,14,3,2,80,0,14.0,3,3,1,0,0,0
38.0,No,Travel_Rarely,Research & Development,29,3,Technical Degree,1,273,4,Male,3,2,Manufacturing Director,4.0,Married,6261.0,3.0,Y,No,18,3,1,80,1,9.0,3,1,7,7,1,7
27.0,No,Travel_Frequently,Research & Development,1,1,Technical Degree,1,274,3,Male,2,2,Manufacturing Director,1.0,Married,4298.0,5.0,Y,No,19,3,3,80,1,6.0,1,3,2,2,2,0
49.0,No,Non-Travel,Research & Development,18,4,Life Sciences,1,275,4,Male,3,2,Manufacturing Director,4.0,Divorced,6804.0,1.0,Y,Yes,15,3,1,80,2,10.0,0,3,7,7,1,7
34.0,No,Travel_Frequently,Research & Development,10,4,Medical,1,277,4,Male,3,1,Research Scientist,3.0,Divorced,3815.0,1.0,Y,Yes,17,3,4,80,1,10.0,4,4,5,3,2,0
,No,Travel_Rarely,Research & Development,19,2,Medical,1,281,3,Male,3,2,Laboratory Technician,4.0,Married,4936.0,8.0,Y,Yes,15,3,3,80,1,15.0,2,4,7,2,3,7
38.0,Yes,Travel_Rarely,Research & Development,29,1,Medical,1,282,2,Male,3,2,Sales Executive,1.0,Married,6673.0,,Y,Yes,19,3,2,80,0,17.0,2,3,1,0,0,0
29.0,Yes,Travel_Rarely,Sales,27,3,Marketing,1,283,2,Female,3,3,Sales Executive,4.0,Married,7639.0,1.0,Y,No,22,4,4,80,3,10.0,3,2,10,4,1,9
22.0,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,284,4,Male,4,1,Research Scientist,2.0,Divorced,2328.0,1.0,Y,Yes,16,3,1,80,1,4.0,2,2,4,2,2,2
36.0,No,Travel_Frequently,Research & Development,18,1,Medical,1,286,2,Female,3,1,Laboratory Technician,4.0,Single,2153.0,1.0,Y,No,13,3,1,80,0,8.0,2,3,8,1,1,7
40.0,No,Non-Travel,Research & Development,9,5,Life Sciences,1,287,4,Male,2,2,Healthcare Representative,4.0,Married,4876.0,9.0,Y,No,14,3,4,80,1,5.0,5,1,3,2,0,2
46.0,No,Travel_Rarely,Research & Development,1,4,Medical,1,288,4,Male,3,3,Healthcare Representative,1.0,Divorced,9396.0,7.0,Y,No,16,3,3,80,1,17.0,3,3,4,2,0,3
32.0,Yes,Travel_Rarely,Sales,4,4,Medical,1,291,4,Male,1,3,Sales Executive,4.0,Married,10400.0,1.0,Y,No,11,3,3,80,0,14.0,2,2,14,8,9,8
30.0,No,Non-Travel,Research & Development,1,1,Life Sciences,1,292,3,Male,2,3,Manufacturing Director,3.0,Single,4936.0,1.0,Y,No,22,4,3,80,0,12.0,2,3,11,8,5,8
27.0,No,Travel_Frequently,Sales,20,3,Life Sciences,1,293,4,Female,3,2,Sales Executive,3.0,Single,9981.0,,Y,No,14,3,4,80,0,7.0,2,3,7,7,0,7
51.0,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,296,2,Male,2,3,Research Director,2.0,Married,12490.0,5.0,Y,No,16,3,4,80,2,16.0,5,1,10,9,4,7
30.0,Yes,Travel_Rarely,Research & Development,3,3,Technical Degree,1,297,4,Female,3,1,Research Scientist,1.0,Single,2657.0,5.0,Y,Yes,11,3,3,80,0,8.0,5,3,5,2,0,4
41.0,No,Travel_Rarely,Sales,6,3,Life Sciences,1,298,4,Female,3,3,Manager,4.0,Single,13591.0,3.0,Y,Yes,18,3,3,80,0,16.0,3,3,1,0,0,0
30.0,Yes,Travel_Frequently,Sales,26,4,Marketing,1,299,3,Female,2,2,Sales Executive,1.0,Single,6696.0,5.0,Y,No,15,3,3,80,0,9.0,5,2,6,3,0,1
29.0,Yes,Travel_Rarely,Research & Development,1,3,Technical Degree,1,300,3,Male,3,1,Research Scientist,3.0,Single,2058.0,0.0,Y,No,14,3,4,80,0,7.0,1,2,6,2,1,5
,No,Non-Travel,Sales,6,3,Medical,1,302,4,Female,2,3,Sales Executive,4.0,Single,8865.0,6.0,Y,No,12,3,4,80,0,23.0,2,3,19,7,12,8
54.0,No,Travel_Rarely,Sales,3,3,Marketing,1,303,4,Female,3,2,Sales Executive,3.0,Married,5940.0,2.0,Y,No,14,3,4,80,1,16.0,4,3,6,2,0,5
,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,304,4,Male,3,2,Laboratory Technician,2.0,Single,5914.0,8.0,Y,No,16,3,4,80,0,16.0,3,4,13,11,3,7
33.0,No,Travel_Rarely,Research & Development,4,4,Medical,1,305,3,Female,2,1,Sales Executive,2.0,Married,2622.0,,Y,No,21,4,4,80,0,7.0,3,3,3,2,1,1
37.0,No,Travel_Frequently,Research & Development,11,3,Other,1,306,2,Male,3,3,Research Director,4.0,Divorced,12185.0,1.0,Y,Yes,14,3,3,80,3,10.0,1,3,10,8,0,7
38.0,No,Travel_Rarely,Sales,3,3,Life Sciences,1,307,1,Male,3,3,Sales Executive,3.0,Divorced,10609.0,0.0,Y,No,12,3,3,80,2,17.0,6,2,16,10,5,13
31.0,No,Non-Travel,Research & Development,1,4,Medical,1,308,3,Male,1,2,Manufacturing Director,3.0,Married,4345.0,0.0,Y,No,12,3,4,80,1,10.0,2,3,5,4,1,4
59.0,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,309,3,Male,2,1,Research Scientist,4.0,Married,2177.0,3.0,Y,No,17,3,1,80,1,7.0,6,3,1,0,0,0
37.0,No,Travel_Frequently,Sales,4,4,Marketing,1,311,1,Male,3,1,Sales Representative,4.0,Divorced,2793.0,4.0,Y,No,17,3,3,80,1,10.0,2,3,9,8,5,8
29.0,No,Travel_Frequently,Sales,1,1,Medical,1,312,2,Female,3,3,Sales Executive,4.0,Married,7918.0,1.0,Y,No,14,3,4,80,1,11.0,5,3,11,10,4,1
35.0,No,Travel_Rarely,Sales,1,3,Marketing,1,314,3,Female,3,3,Sales Executive,3.0,Single,8789.0,1.0,Y,No,14,3,1,80,0,10.0,3,4,10,7,0,8
29.0,Yes,Travel_Rarely,Research & Development,18,1,Medical,1,315,3,Male,2,1,Research Scientist,4.0,Single,2389.0,1.0,Y,Yes,13,3,3,80,0,10.0,3,2,4,3,0,1
52.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,316,3,Female,2,1,Laboratory Technician,4.0,Single,3212.0,7.0,Y,No,15,3,2,80,0,10.0,3,2,2,2,2,2
42.0,No,Travel_Rarely,Research & Development,4,2,Technical Degree,1,319,3,Male,3,5,Manager,4.0,Married,19232.0,1.0,Y,No,11,3,4,80,0,22.0,3,3,22,17,11,15
59.0,No,Travel_Rarely,Human Resources,6,2,Medical,1,321,2,Male,3,1,Human Resources,3.0,Married,2267.0,8.0,Y,No,17,3,4,80,0,7.0,2,2,2,2,2,2
50.0,No,Travel_Rarely,Sales,1,4,Medical,1,323,4,Female,3,5,Manager,4.0,Divorced,19517.0,3.0,Y,No,11,3,3,80,1,32.0,3,2,7,0,0,6
33.0,Yes,Travel_Rarely,Research & Development,14,3,Medical,1,325,3,Male,3,1,Laboratory Technician,4.0,Married,2436.0,5.0,Y,Yes,13,3,3,80,1,8.0,2,1,5,4,0,4
43.0,No,Travel_Rarely,Sales,16,3,Marketing,1,327,4,Female,3,4,Manager,4.0,Married,16064.0,5.0,Y,Yes,22,4,3,80,1,22.0,3,3,17,13,1,9
33.0,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,1,328,1,Female,3,1,Laboratory Technician,1.0,Married,2707.0,7.0,Y,No,20,4,1,80,0,13.0,3,4,9,7,1,7
52.0,No,Non-Travel,Sales,2,4,Life Sciences,1,329,1,Male,2,5,Manager,3.0,Single,19068.0,1.0,Y,Yes,18,3,4,80,0,33.0,2,4,33,7,15,12
32.0,No,Travel_Rarely,Sales,4,2,Life Sciences,1,330,3,Female,3,1,Sales Representative,,Married,3931.0,2.0,Y,No,11,3,1,80,1,6.0,5,3,4,3,1,2
32.0,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,331,4,Male,2,1,Laboratory Technician,3.0,Single,3730.0,0.0,Y,Yes,14,3,4,80,0,4.0,2,1,3,2,1,2
,No,Travel_Rarely,Research & Development,1,4,Medical,1,332,3,Female,3,1,Laboratory Technician,3.0,Divorced,2232.0,7.0,Y,No,14,3,3,80,3,7.0,1,3,3,2,1,2
32.0,No,Non-Travel,Sales,26,4,Marketing,1,333,3,Male,3,2,Sales Executive,4.0,Married,4465.0,0.0,Y,No,18,3,1,80,0,4.0,2,3,3,2,2,2
41.0,No,Travel_Rarely,Research & Development,19,2,Life Sciences,1,334,3,Male,3,2,Research Scientist,3.0,Divorced,3072.0,2.0,Y,No,16,3,1,80,2,10.0,2,2,1,0,0,0
40.0,No,Travel_Rarely,Research & Development,24,2,Technical Degree,1,335,1,Male,3,2,Research Scientist,4.0,Divorced,3319.0,1.0,Y,No,17,3,1,80,2,9.0,3,3,9,8,4,7
,No,Travel_Rarely,Research & Development,1,3,Other,1,336,3,Male,4,5,Manager,4.0,Married,19202.0,0.0,Y,No,11,3,3,80,1,25.0,2,3,24,0,1,7
31.0,No,Travel_Frequently,Research & Development,3,4,Medical,1,337,2,Male,3,3,Research Director,3.0,Divorced,13675.0,9.0,Y,No,12,3,1,80,1,9.0,3,3,2,2,2,2
33.0,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,338,3,Female,2,1,Research Scientist,4.0,Married,2911.0,1.0,Y,No,13,3,3,80,1,2.0,2,2,2,2,0,2
,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,339,4,Male,2,2,Manufacturing Director,1.0,Married,5957.0,6.0,Y,No,13,3,2,80,1,13.0,3,3,11,9,5,9
37.0,No,Travel_Rarely,Research & Development,1,2,Medical,1,340,3,Female,2,1,Research Scientist,1.0,Married,,2.0,Y,No,14,3,1,80,1,17.0,2,2,3,1,0,2
45.0,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,341,1,Male,4,2,Manufacturing Director,3.0,Married,6434.0,4.0,Y,No,17,3,4,80,1,9.0,1,3,3,2,0,2
37.0,Yes,Travel_Frequently,Research & Development,10,3,Medical,1,342,1,Male,3,3,Manufacturing Director,3.0,Divorced,10048.0,6.0,Y,No,11,3,2,80,2,17.0,5,3,1,0,0,0
39.0,No,Travel_Frequently,Research & Development,2,4,Technical Degree,1,343,3,Female,3,3,Healthcare Representative,3.0,Single,10938.0,0.0,Y,No,25,4,4,80,0,20.0,1,3,19,6,11,8
29.0,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,346,3,Male,3,1,Research Scientist,4.0,Single,2340.0,1.0,Y,No,19,3,1,80,0,6.0,1,3,6,5,1,5
42.0,No,Travel_Rarely,Research & Development,17,2,Life Sciences,1,347,4,Female,4,2,Research Scientist,1.0,Single,6545.0,3.0,Y,Yes,13,3,3,80,0,10.0,1,3,3,2,0,2
29.0,No,Travel_Rarely,Sales,20,2,Marketing,1,349,4,Male,3,2,Sales Executive,4.0,Divorced,6931.0,,Y,No,14,3,4,80,1,10.0,2,3,3,2,0,2
25.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,350,1,Female,3,2,Manufacturing Director,3.0,Married,4898.0,0.0,Y,No,12,3,4,80,2,5.0,3,3,4,2,1,2
42.0,No,Travel_Rarely,Research & Development,2,3,Medical,1,351,4,Female,2,1,Sales Executive,1.0,Divorced,2593.0,,Y,Yes,11,3,3,80,1,10.0,4,3,9,6,7,8
40.0,No,Travel_Rarely,Research & Development,2,2,Medical,1,352,1,Male,3,5,Research Director,3.0,Divorced,19436.0,0.0,Y,No,19,3,4,80,1,22.0,5,3,21,7,3,9
51.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,353,3,Male,3,1,Sales Executive,4.0,Married,2723.0,,Y,No,11,3,2,80,0,1.0,0,2,1,0,0,0
,Yes,Travel_Frequently,Research & Development,29,2,Medical,1,355,3,Male,2,1,Laboratory Technician,2.0,Single,3479.0,0.0,Y,No,11,3,2,80,0,6.0,2,4,5,4,1,4
32.0,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1,359,2,Male,4,1,Laboratory Technician,2.0,Married,2794.0,1.0,Y,No,20,4,3,80,0,5.0,3,1,5,1,0,3
,No,Non-Travel,Sales,2,2,Life Sciences,1,361,4,Male,2,2,Sales Executive,4.0,Married,5249.0,3.0,Y,No,18,3,4,80,1,13.0,0,3,8,7,7,5
32.0,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,362,4,Male,2,2,Laboratory Technician,1.0,Single,2176.0,4.0,Y,No,13,3,4,80,0,9.0,5,3,6,2,0,4
46.0,No,Travel_Rarely,Sales,2,3,Technical Degree,1,363,3,Female,1,4,Manager,2.0,Married,16872.0,3.0,Y,Yes,12,3,2,80,1,10.0,2,2,7,7,7,7
28.0,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,364,1,Male,3,1,Laboratory Technician,3.0,Single,4936.0,2.0,Y,No,11,3,3,80,0,5.0,5,1,0,0,0,0
29.0,No,Travel_Rarely,Sales,2,3,Medical,1,366,1,Male,2,2,Sales Executive,2.0,Married,6644.0,2.0,Y,No,19,3,2,80,2,10.0,2,3,0,0,0,0
31.0,No,Travel_Rarely,Research & Development,23,3,Medical,1,367,2,Male,2,2,Healthcare Representative,4.0,Married,5582.0,0.0,Y,No,21,4,2,80,1,10.0,2,3,9,0,7,8
25.0,No,Non-Travel,Research & Development,5,2,Life Sciences,1,369,2,Male,4,2,Healthcare Representative,1.0,Divorced,4000.0,1.0,Y,No,12,3,4,80,2,6.0,2,3,6,3,1,5
45.0,No,Travel_Rarely,Research & Development,20,2,Medical,1,372,3,Male,3,4,Healthcare Representative,4.0,Married,13496.0,0.0,Y,Yes,14,3,2,80,0,10.0,2,3,20,7,4,10
36.0,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,373,4,Male,3,1,Laboratory Technician,4.0,Married,3210.0,0.0,Y,No,11,3,3,80,1,16.0,4,3,15,13,10,11
,No,Travel_Rarely,Research & Development,1,3,Medical,1,374,4,Male,3,5,Manager,1.0,Single,19045.0,0.0,Y,Yes,14,3,3,80,0,37.0,2,3,36,10,4,13
,Yes,Non-Travel,Research & Development,29,4,Life Sciences,1,376,1,Male,3,3,Manager,2.0,Married,11849.0,1.0,Y,Yes,12,3,4,80,1,10.0,2,2,10,7,9,9
28.0,No,Travel_Rarely,Research & Development,9,3,Medical,1,377,4,Male,3,1,Research Scientist,4.0,Married,2070.0,1.0,Y,No,23,4,4,80,1,5.0,3,2,5,2,0,4
37.0,No,Travel_Rarely,Sales,6,4,Medical,1,378,3,Male,3,2,Sales Executive,4.0,Married,6502.0,,Y,No,14,3,2,80,1,7.0,5,4,5,4,0,1
,No,Travel_Rarely,Research & Development,3,2,Medical,1,379,4,Male,2,1,Research Scientist,3.0,Single,3230.0,1.0,Y,No,17,3,1,80,0,3.0,4,4,3,2,1,0
37.0,No,Non-Travel,Research & Development,1,4,Medical,1,380,1,Female,3,3,Research Director,4.0,Divorced,13603.0,2.0,Y,Yes,18,3,1,80,2,15.0,2,3,5,2,0,2
35.0,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,381,2,Female,4,3,Manager,2.0,Divorced,11996.0,7.0,Y,No,18,3,2,80,1,10.0,6,2,7,7,6,2
